f11_a,f02_a,f12_a,f20_a,f21_a,f21_b,f21_c,f03_a,f03_b,f22_a,f13_a,f30_a,f30_b,f30_c,f23_a,f13_b,f31_a,f31_b,f04_a,f14_a,f14_b,f14_c,f14_d,f32_a,f32_b,f24_a,f33_a,f33_b,f05_a,f05_b,f15_a,f15_b,f40_a,f41_a,f41_b,f34_a,f25_a,f25_b,f35_a,f06_a,f16_a,f42_a,f43_a,f50_a,f51_a
2.14274211691304e-08,3.15177231693754e-07,1.89104331779992e-08,2.4523974719589e-07,3.02717174026524e-07,3.58803041672134e-07,1.24827437018316e-07,1.17916568129192e-07,3.2104824767036e-07,2.35179022515853e-07,1.71353685062732e-08,5.78071280085988e-08,3.83577540306841e-08,2.79273242596552e-08,1.72510813712038e-07,1.46286004859589e-08,5.27805843731257e-08,6.24111984911508e-08,5.42416606055286e-08,6.68696671186261e-09,6.64057561273026e-09,2.09570485917752e-08,9.90024645026026e-09,4.49291874398381e-08,2.51825887583934e-08,1.07352716465376e-07,3.98792688716212e-08,2.50594994371683e-08,7.25929017053208e-08,1.59099431159707e-07,5.8518044386465e-09,2.06351823400509e-08,3.06952601199961e-07,3.11051295068122e-07,2.55053673021691e-07,2.52052415775755e-08,5.07602885068248e-08,1.31932631778181e-07,4.46969127785732e-08,1.39337193448646e-07,6.19743583816328e-09,2.30623667587898e-07,1.64239199075019e-07,1.04771307970381e-07,8.95531537093643e-08
2.84786149813648e-08,3.14996692758078e-07,2.46478297463037e-08,2.42841058219215e-07,3.00124507391634e-07,3.56012309548978e-07,1.23093849641747e-07,1.183314958667e-07,3.18827795507111e-07,2.33102483124662e-07,2.1813117240808e-08,7.63746299420114e-08,5.15476007528777e-08,3.75973729530405e-08,1.71271609523e-07,1.98745178646753e-08,6.90905073943827e-08,8.17374807710383e-08,5.57225920506532e-08,9.84865413252019e-09,1.01370071261539e-08,2.5995355853914e-08,1.1514953131636e-08,5.86306125137453e-08,3.33014128454076e-08,1.06419880604759e-07,5.03397770790088e-08,3.26728921814632e-08,7.11193152142691e-08,1.52985339969476e-07,9.39067924357039e-09,2.47641144193057e-08,2.95817835478984e-07,2.99967803282735e-07,2.46362275688083e-07,2.98331817499164e-08,4.82669750236229e-08,1.2777178519086e-07,4.62670675217577e-08,1.39162298970101e-07,1.02384029348196e-08,2.22381881815982e-07,1.62920587151817e-07,1.37821352474027e-07,1.16944484758774e-07
5.14009114812136e-08,3.14255430583768e-07,4.40641980763564e-08,2.32939732172906e-07,2.8922909301022e-07,3.44341768065056e-07,1.15885857030561e-07,1.20098882076142e-07,3.09525782669514e-07,2.23928858832668e-07,3.81661323709209e-08,1.33380030051891e-07,8.83271246398255e-08,6.58334749106009e-08,1.64208051468329e-07,3.44537725171854e-08,1.20708272625381e-07,1.42423676580785e-07,5.88206535706862e-08,1.7411164537427e-08,1.82704372204307e-08,4.4548972335858e-08,1.94858816230895e-08,1.01287821536309e-07,5.77949141461566e-08,1.00729033588998e-07,8.53035594542329e-08,5.61747063827848e-08,6.75564553081278e-08,1.28436190209263e-07,1.72491655133997e-08,4.11452142429046e-08,2.51983081244507e-07,2.55157986971061e-07,2.1145116353426e-07,4.8526169111871e-08,4.69215820336374e-08,1.09257682766261e-07,3.90925156690045e-08,1.38360371630191e-07,2.02889488362109e-08,1.88386711881425e-07,1.40254281672956e-07,2.21161650339501e-07,1.87165275102214e-07
7.63557799642068e-08,3.13146043127865e-07,6.58453658806148e-08,2.18180856985523e-07,2.72908996387769e-07,3.2686712951629e-07,1.05131813582989e-07,1.22710043978256e-07,2.95573907954654e-07,2.09989971382255e-07,5.73369794038469e-08,1.90077547419777e-07,1.25525887178391e-07,9.24996355669392e-08,1.52999329640683e-07,4.73176474715115e-08,1.72253600671411e-07,2.04715179830526e-07,6.08942909576183e-08,2.28212306518089e-08,2.37588373118965e-08,6.59889118218046e-08,3.06029119824408e-08,1.44380840582364e-07,8.16683073441236e-08,9.12852118077936e-08,1.23675198004023e-07,8.00574127622782e-08,6.2667778698603e-08,9.61469309705971e-08,2.25025405439392e-08,6.13092149497055e-08,1.90118903291339e-07,1.91508871532787e-07,1.61833532190259e-07,7.23810888453646e-08,4.53115307342672e-08,8.37790062598957e-08,3.82429784198106e-08,1.37681345851727e-07,2.73144896527453e-08,1.39487864015585e-07,1.03846638787472e-07,2.86019243567052e-07,2.41505916636944e-07
1.010090698502e-07,3.11571850681581e-07,8.62750789351294e-08,1.97474020250998e-07,2.5032329153189e-07,3.0265678617409e-07,9.02844548924393e-08,1.26279507366065e-07,2.76239716634638e-07,1.91461888040452e-07,7.35798956912165e-08,2.36968403180581e-07,1.54952557865837e-07,1.15100338557267e-07,1.39125752938007e-07,5.76379322479861e-08,2.14427514835077e-07,2.55977843215179e-07,6.2664174889388e-08,2.80986723968847e-08,2.97487774543025e-08,8.17103307948916e-08,3.81958132039617e-08,1.78235673770819e-07,1.00902691688733e-07,8.13622780737688e-08,1.5090853950163e-07,9.86939238528818e-08,5.76800760580854e-08,6.78758797294056e-08,2.93810210854975e-08,7.36791164712177e-08,1.2264866620079e-07,1.23097072501471e-07,1.09641178715404e-07,8.59464065569622e-08,3.84627918620673e-08,6.25109981372405e-08,4.09806117412586e-08,1.36532000265362e-07,3.83699618229538e-08,9.03198531458448e-08,6.98460807880165e-08,3.08593516089279e-07,2.58791592759582e-07
1.26023049437183e-07,3.09548915300763e-07,1.07589474596178e-07,1.70889802641535e-07,2.20980899324358e-07,2.71222499132533e-07,7.11790684084513e-08,1.30903521125272e-07,2.51115103836945e-07,1.66539561770573e-07,9.12039365093789e-08,2.71891424428358e-07,1.7656138263092e-07,1.29764523125401e-07,1.18970336909879e-07,6.21292005702369e-08,2.45472290642437e-07,2.9727309546356e-07,6.65281766937603e-08,2.87412474676226e-08,3.07996345999539e-08,9.69784412603612e-08,4.83995268930552e-08,2.0275329769881e-07,1.13487333821734e-07,6.51038418181641e-08,1.72515589752362e-07,1.116480619685e-07,6.02022816388087e-08,4.46155460083827e-08,3.17299942085568e-08,8.56379744370539e-08,8.35457121403981e-08,8.0838163509809e-08,8.3060844370652e-08,9.81367767075356e-08,3.82028061375263e-08,3.56261238549135e-08,3.63557578856312e-08,1.35088119115352e-07,4.50639160670925e-08,6.4427140698869e-08,5.12315634461428e-08,2.8491516490829e-07,2.35318446344493e-07
1.50540105799734e-07,3.07176733484884e-07,1.27538348130875e-07,1.40250274991762e-07,1.87644266451688e-07,2.35435388485797e-07,4.99946431325181e-08,1.36024052343252e-07,2.22468726870575e-07,1.39420984551777e-07,1.06125894548337e-07,2.95194062459977e-07,1.90078602417206e-07,1.39158912226122e-07,9.87054686148216e-08,6.33569464440228e-08,2.65810523209437e-07,3.26459251009462e-07,6.77088904739392e-08,2.88406024683775e-08,3.13783776731152e-08,1.07079730250038e-07,5.5651011104917e-08,2.17941407662569e-07,1.21246729470659e-07,5.12897554979648e-08,1.85316978916608e-07,1.20263219285884e-07,5.43862725589415e-08,6.0457421044728e-08,3.51404881999145e-08,9.15345679081895e-08,9.48112371705901e-08,9.6103514922922e-08,7.71074260624489e-08,1.04425347980892e-07,2.96102814048965e-08,3.8618171429707e-08,3.77118223211689e-08,1.34137862467346e-07,5.46376878294648e-08,7.69834714847708e-08,6.00646750449766e-08,2.28982983079648e-07,1.84821502894285e-07
1.74965054293969e-07,3.04342418446093e-07,1.47256437391201e-07,1.04107745840245e-07,1.48078668577798e-07,1.92907794583134e-07,3.38822093203367e-08,1.42033128499019e-07,1.88377675890721e-07,1.06929498445243e-07,1.20318620856818e-07,3.00435472829037e-07,1.90766468205628e-07,1.38239971478523e-07,7.37397486681751e-08,5.74190413244306e-08,2.69162403272797e-07,3.38629847931813e-07,6.99184179778965e-08,2.65709590088159e-08,2.99403054542409e-08,1.12861428231729e-07,6.3095799689895e-08,2.18092398170645e-07,1.19519823356535e-07,3.3835410451697e-08,1.85026585774565e-07,1.1983991540982e-07,5.67253994280858e-08,1.03930808831847e-07,3.61354563551626e-08,9.16359805253012e-08,1.59706070304235e-07,1.66656506466559e-07,1.17931595991168e-07,1.02047882652071e-07,2.26033933217077e-08,7.12708084889196e-08,3.73473689797441e-08,1.32907700452e-07,6.23477400417749e-08,1.2928695194683e-07,1.01242825811412e-07,1.41247778524483e-07,1.12190095285777e-07
1.99219407504395e-07,3.0120470299489e-07,1.66544952022191e-07,6.51252427612054e-08,1.05126198743302e-07,1.46603224698568e-07,2.39745640643328e-08,1.48474692103451e-07,1.5118157118073e-07,7.21156946814185e-08,1.33547557115248e-07,2.92861312786574e-07,1.83039660161112e-07,1.30325868458722e-07,4.74780774219822e-08,4.67888488235505e-08,2.60775035095811e-07,3.38787846407072e-07,7.37145399102774e-08,2.19976374834701e-08,2.59121990855481e-08,1.15486847984813e-07,7.01611195526629e-08,2.08574204374841e-07,1.11922724627701e-07,1.86501195566365e-08,1.77566192979464e-07,1.14534136551907e-07,5.91234943545774e-08,1.41372389667059e-07,3.58150175532522e-08,8.83953398086573e-08,2.27855571354388e-07,2.36430338497327e-07,1.72726832102292e-07,9.66568729894962e-08,2.37512957734022e-08,9.93993803554915e-08,3.52594679164444e-08,1.31679990342813e-07,6.92641886377627e-08,1.81734391005396e-07,1.42149955761472e-07,7.75350053463101e-08,6.82257807188904e-08
2.2301103055437e-07,2.97627031849636e-07,1.84622625032242e-07,3.92377068140348e-08,6.40990144836704e-08,9.63515049270598e-08,3.9372243683692e-08,1.55350177634007e-07,1.10045627289103e-07,4.35423101888719e-08,1.44236597436943e-07,2.64980856695783e-07,1.61269245538016e-07,1.1200489323783e-07,2.9196607330505e-08,3.45154998036084e-08,2.33711852726647e-07,3.19177146911503e-07,7.69504282798806e-08,2.20423023743484e-08,2.5590098557523e-08,1.11675319625764e-07,7.5243602783093e-08,1.83513404354461e-07,9.52668125180277e-08,1.78438989038891e-08,1.56730298622048e-07,1.01346676990721e-07,5.36620442524496e-08,1.63489023869177e-07,3.62658545210669e-08,7.7555879663975e-08,2.68307181009459e-07,2.77393004419262e-07,2.05152892038783e-07,8.34458565569115e-08,2.49328183202394e-08,1.1600366139311e-07,3.92614254301397e-08,1.31112676099721e-07,7.68031296606436e-08,2.11184961872692e-07,1.62979468708516e-07,1.18281082507541e-07,1.16577732287509e-07
2.46872869862049e-07,2.9378837974458e-07,2.02922886969452e-07,4.36266820369507e-08,3.71856378598907e-08,4.97375231930003e-08,7.1697610224954e-08,1.62586792831617e-07,6.86194302995759e-08,3.17313950576252e-08,1.55090713804549e-07,2.23784819612863e-07,1.29593032603498e-07,8.57842061207227e-08,2.48102232945941e-08,2.7045571681449e-08,1.9409774017168e-07,2.87387224314227e-07,8.16309376972418e-08,2.91835597104543e-08,3.13889999951686e-08,1.05372917732765e-07,8.16808240908745e-08,1.47650221857296e-07,7.1405275431896e-08,2.44941169461296e-08,1.26144845278761e-07,8.11620252944411e-08,5.18080428155742e-08,1.72333965631699e-07,3.40220708150324e-08,6.40071787545355e-08,2.85027437731831e-07,2.95149012115937e-07,2.19477509516428e-07,6.33643841516288e-08,2.1660298341854e-08,1.26794734171487e-07,4.01778587730935e-08,1.30315838107578e-07,8.08149883987686e-08,2.23173301140679e-07,1.70836692696535e-07,2.05946536356077e-07,1.96149099533504e-07
2.70066093042812e-07,2.89625395655912e-07,2.1946464241187e-07,8.31892115066704e-08,5.76864037655234e-08,5.01533157812969e-08,1.05745831408129e-07,1.69770868341959e-07,4.67136288744554e-08,5.43717378840506e-08,1.62577778177403e-07,1.6792321465524e-07,9.00184973951859e-08,5.62222368950726e-08,4.3266551603452e-08,3.07360000915162e-08,1.41904261679142e-07,2.40910503255859e-07,8.44261349500821e-08,3.06734967584501e-08,3.05801802447267e-08,9.36762642765732e-08,8.49254485114954e-08,1.03437753935892e-07,4.63592258153644e-08,3.56784487069652e-08,9.06555091613807e-08,5.9909076593078e-08,5.08987974876614e-08,1.63104043250382e-07,3.40164329600893e-08,4.8580231996567e-08,2.69834021921601e-07,2.79151833796569e-07,2.08074330935992e-07,4.45828831987198e-08,2.42212228316547e-08,1.18426469548721e-07,3.53328235218691e-08,1.29957395895695e-07,8.74667724961304e-08,2.10278104080463e-07,1.59262360832554e-07,2.67788148339141e-07,2.47540893168605e-07
2.93318831023532e-07,2.85256217835848e-07,2.36181526146747e-07,1.34528486183022e-07,1.08556936532145e-07,8.77695429886731e-08,1.41476565079809e-07,1.77145855497901e-07,4.62749656318641e-08,9.5740382946905e-08,1.70125605421221e-07,1.01881988487102e-07,4.43115646880597e-08,3.41840464647725e-08,7.34120241084765e-08,5.77905785969676e-08,8.0502146145625e-08,1.84034778688364e-07,8.59275926366983e-08,4.38700645167584e-08,4.33379900819197e-08,7.94479919773194e-08,8.90735322523054e-08,5.25285556825189e-08,2.93635659447424e-08,5.21763142286733e-08,4.67436917572555e-08,3.70267822376864e-08,5.32396792030305e-08,1.38865770874148e-07,4.44083577930921e-08,3.21349882818169e-08,2.27790881991111e-07,2.36410529888611e-07,1.75561896117607e-07,1.93939894213336e-08,2.68815144275171e-08,1.02783860997893e-07,3.27183720372624e-08,1.29953869360605e-07,9.25680718412973e-08,1.75914840325742e-07,1.29985818680694e-07,2.93776887375009e-07,2.65581406162162e-07
3.16218940643974e-07,2.8060323741069e-07,2.51965375068702e-07,1.89144548363429e-07,1.65803596100749e-07,1.45771557877245e-07,1.78160107553076e-07,1.84309549824846e-07,8.54088540235872e-08,1.39575020758784e-07,1.75716723676021e-07,7.53820472413147e-08,5.04504115299822e-08,4.94930215668188e-08,1.03418760036572e-07,9.40228579671707e-08,6.76165110881939e-08,1.17368315861749e-07,8.77025863208318e-08,6.22360129757203e-08,6.26687107874544e-08,6.29631475060202e-08,9.2200035601366e-08,5.40989814240519e-08,4.42754364029046e-08,6.56544313102249e-08,4.38247245045169e-08,3.53296337076948e-08,4.39555144756362e-08,9.73192856107255e-08,3.98113126198914e-08,3.17306553191558e-08,1.53874566383174e-07,1.60900772846725e-07,1.18301752425275e-07,2.4131628313071e-08,2.61466860312892e-08,7.31736977737998e-08,2.514654024317e-08,1.3044862040938e-07,9.59902562938857e-08,1.1791083311211e-07,8.41087589519739e-08,2.57054197906304e-07,2.27008402010632e-07
3.38863144824892e-07,2.75805243995599e-07,2.67077689171493e-07,2.44908713348848e-07,2.2432803893475e-07,2.09044237372991e-07,2.15132354485673e-07,1.91316402664122e-07,1.36182357619034e-07,1.83255553860159e-07,1.80021229503634e-07,8.4964613721442e-08,8.97706924029249e-08,8.90025890190462e-08,1.32060511820777e-07,1.32252643699254e-07,9.16798098530908e-08,6.00881726107691e-08,9.00241621642366e-08,8.0983473795629e-08,8.30944912561479e-08,5.0278440522015e-08,9.48386230057047e-08,8.9480289071592e-08,7.91300156283138e-08,7.64448180357614e-08,6.8487021780878e-08,4.56082115450604e-08,4.05981257277162e-08,5.41011337622369e-08,3.56030736076898e-08,4.45971057783199e-08,8.2033155780376e-08,8.70802848572776e-08,6.6403374173412e-08,4.43086731539579e-08,2.6634364985708e-08,4.72119668720699e-08,1.87992705456407e-08,1.30460179434602e-07,9.88257806407794e-08,6.21885944641859e-08,4.18724781244082e-08,1.94690423626072e-07,1.67267154712081e-07
3.61253011295914e-07,2.7078016564671e-07,2.8148361594709e-07,3.02045906553815e-07,2.84004935378582e-07,2.7398076447925e-07,2.52430806221363e-07,1.97909213418048e-07,1.8908097813849e-07,2.26893847844447e-07,1.82759161421905e-07,1.72430169126462e-07,1.55749137302047e-07,1.4080085767373e-07,1.59495514803723e-07,1.73048711532392e-07,1.73647463993688e-07,9.32359632674965e-08,8.74684172719105e-08,9.94178070666792e-08,1.03961407072506e-07,4.54613842068322e-08,9.55656386054917e-08,1.56119057847008e-07,1.2228980742241e-07,8.43237792577673e-08,1.2189424921593e-07,7.31887513438519e-08,5.97466910004441e-08,6.61438215490892e-08,4.21449259806715e-08,7.68105083870585e-08,1.30340629130191e-07,1.3263296015434e-07,1.1144494547576e-07,7.16130273013509e-08,3.05637360556712e-08,6.73678179372974e-08,3.12291788222987e-08,1.33681722961058e-07,1.07127139562858e-07,9.97547140673633e-08,7.68589606580932e-08,1.50495946442874e-07,1.39406743146593e-07
3.83779957760587e-07,2.65733390912708e-07,2.9623750128086e-07,3.59503376883387e-07,3.4434837484023e-07,3.39663241156404e-07,2.90084736091523e-07,2.04559348313491e-07,2.42669042776507e-07,2.71787339891493e-07,1.85990446428473e-07,2.68865781047238e-07,2.27199185491067e-07,1.95431729846973e-07,1.88915713758552e-07,2.15090410153976e-07,2.63179074887571e-07,1.41401529428499e-07,8.53615713803806e-08,1.192005585365e-07,1.25914882621841e-07,3.93830958260582e-08,9.7231598203488e-08,2.28431580255559e-07,1.68478508172922e-07,9.48296873545218e-08,1.82120157443376e-07,1.0738065538386e-07,7.64303063033857e-08,1.05749760038707e-07,5.19815259962937e-08,1.11226454154921e-07,2.10493323215555e-07,2.09916846152723e-07,1.72312855687341e-07,1.048983369652e-07,4.17442222131634e-08,9.04324980390557e-08,4.19629045784313e-08,1.37310913999264e-07,1.15990059133779e-07,1.63486023791742e-07,1.32228317911201e-07,1.45333479027853e-07,1.48103540301871e-07
4.06192372204336e-07,2.60551358328053e-07,3.10620469558992e-07,4.17452258587874e-07,4.05042318555836e-07,4.06077102189034e-07,3.27767619131631e-07,2.10768702278358e-07,2.97303407994676e-07,3.1640073220852e-07,1.88247407334413e-07,3.70028946107798e-07,3.01871839588987e-07,2.51338750469079e-07,2.17276591418896e-07,2.57750012658021e-07,3.56338896178542e-07,2.23804885771318e-07,8.67056001372341e-08,1.38224075602962e-07,1.47416625713157e-07,4.66277133819819e-08,9.9811427255089e-08,3.02528862230633e-07,2.15137555732611e-07,1.03956049779865e-07,2.43072776389617e-07,1.42267165116202e-07,7.89234408679191e-08,1.78330236844345e-07,5.78958776257712e-08,1.48600726756818e-07,3.43330952792643e-07,3.4401732231117e-07,2.76832913302757e-07,1.36831754257648e-07,6.08861052312964e-08,1.44521696900362e-07,4.83807166536097e-08,1.36701329843005e-07,1.12727667270445e-07,2.66210429256874e-07,2.0948923842161e-07,3.05042767523735e-07,2.96696288378318e-07
4.28433886358259e-07,2.55326085504466e-07,3.24548835597335e-07,4.75431808595016e-07,4.65412765101639e-07,4.72237658783857e-07,3.65193070554175e-07,2.16796531375408e-07,3.51841058530365e-07,3.59912372633538e-07,1.89730980370144e-07,4.71796069700045e-07,3.75416159359832e-07,3.06765088592718e-07,2.43668965254718e-07,2.99940905759232e-07,4.49435054376712e-07,3.1171290965764e-07,9.13206183065124e-08,1.56192693499809e-07,1.682542342305e-07,6.24280987101147e-08,1.02882378570638e-07,3.75320831912948e-07,2.60485546986126e-07,1.11120982504784e-07,3.00809516371744e-07,1.74964748238433e-07,8.65811361034794e-08,2.53943766096538e-07,6.85819381917553e-08,1.84952856244956e-07,4.83156875934187e-07,4.85687264198661e-07,3.88111210498738e-07,1.64097053476675e-07,8.36399621137878e-08,2.06220747919283e-07,6.22786251639811e-08,1.35540085532927e-07,1.10027693224524e-07,3.71968757102364e-07,2.85969034251155e-07,4.89805571463937e-07,4.6564282505431e-07
4.1755180020916e-07,2.25753382670508e-07,2.95247094685487e-07,4.72784464388876e-07,4.59511890172485e-07,4.76683142462419e-07,3.42962116310673e-07,1.71327823239408e-07,3.65647112160128e-07,3.33281360122229e-07,1.38537982601297e-07,4.76419569531933e-07,3.50121802768912e-07,2.73725370884589e-07,1.91995387017415e-07,2.67090161332331e-07,4.42377514694673e-07,3.35238676263864e-07,4.70317040427801e-08,9.84047657649809e-08,1.15021244126295e-07,1.06287218730364e-07,4.44121714993088e-08,3.48018111775363e-07,2.16762719883654e-07,4.59599516346092e-08,2.5522725968034e-07,1.15779970043414e-07,1.60628832562082e-07,2.1520545614771e-07,9.6400509414021e-08,2.05240542238318e-07,4.78701549551835e-07,4.83790324439766e-07,4.18097101595608e-07,9.42694494289466e-08,7.71981068892092e-08,2.64396912042498e-07,5.38951099188706e-08,2.10596094419548e-07,1.88151006672947e-07,3.42342295321512e-07,2.08599055061394e-07,4.8225824033161e-07,4.55304805766126e-07
3.95608311246371e-07,2.31051228219411e-07,2.82115018243376e-07,4.14894564150613e-07,3.99868358913674e-07,4.11163037395156e-07,3.06105703858552e-07,1.65699639302613e-07,3.1149745686751e-07,2.91855588856543e-07,1.38374959550508e-07,3.74650365782142e-07,2.79317217330613e-07,2.19740647822976e-07,1.69948726065501e-07,2.26036391182834e-07,3.50144627193015e-07,2.47437260974233e-07,4.83864722832546e-08,8.44127140094301e-08,9.63137596313081e-08,8.06545563877873e-08,4.97196894927501e-08,2.78162071846891e-07,1.74318112077724e-07,4.91880949801016e-08,2.0397806497861e-07,8.91150512189638e-08,1.39691639335213e-07,1.41889696497816e-07,7.94776505880785e-08,1.70967739349446e-07,3.39593443139499e-07,3.43084997451491e-07,3.07224229389737e-07,7.69834012000738e-08,5.63314146141634e-08,1.97876005559568e-07,3.66148083063546e-08,2.08604406460792e-07,1.83687525550803e-07,2.41936721382329e-07,1.52741513692471e-07,3.00227192321015e-07,2.89140254021813e-07
3.73792251129903e-07,2.36368973754261e-07,2.69325327270247e-07,3.57104992802053e-07,3.40612092871268e-07,3.4601231364249e-07,2.69505274907291e-07,1.60235969448973e-07,2.57624237226133e-07,2.51408349099288e-07,1.38823237816565e-07,2.73522425068929e-07,2.10224200954475e-07,1.66727858914089e-07,1.49605229086405e-07,1.85717364084485e-07,2.58962266959945e-07,1.61124438470961e-07,5.33765869800115e-08,7.21650015837539e-08,7.87901385169318e-08,5.4888797534299e-08,5.81301356223157e-08,2.09997029417209e-07,1.33476105067504e-07,5.62148945795374e-08,1.56051319938266e-07,6.66931130450967e-08,1.1843656179157e-07,8.02928010438326e-08,6.83319334033803e-08,1.37799287430509e-07,2.08146451003205e-07,2.10094304949183e-07,1.9834560501546e-07,6.44075245982334e-08,4.44485105577467e-08,1.30012888678286e-07,2.76641090055186e-08,2.05224218964481e-07,1.77414738255244e-07,1.49042951330195e-07,1.0183240767976e-07,1.41820456116171e-07,1.43596701498487e-07
3.51952625840186e-07,2.41525445114718e-07,2.56360541621678e-07,2.99827475046329e-07,2.81909361197479e-07,2.81828814224068e-07,2.3296526329908e-07,1.54186448912691e-07,2.05035377631472e-07,2.11200455178227e-07,1.38416918629884e-07,1.77066596496668e-07,1.44741326013462e-07,1.15142597735269e-07,1.28955213446093e-07,1.46293448649787e-07,1.71639849583578e-07,9.19992655506276e-08,4.56887072881708e-08,5.57844220719023e-08,6.01032138661227e-08,3.93262177766665e-08,4.94914095150035e-08,1.44165225935982e-07,9.35897005309787e-08,4.77930376489801e-08,1.09971859112754e-07,4.79194720593237e-08,1.04971451688776e-07,7.84675847414711e-08,7.03952342366553e-08,1.08278167100983e-07,1.31006471249309e-07,1.32074379131181e-07,1.1179287366782e-07,4.96403866112705e-08,4.6866856041925e-08,7.55248114874104e-08,2.15721840643119e-08,2.04065128022777e-07,1.72308910285549e-07,9.46259389865583e-08,5.9995585973472e-08,1.48798033266492e-07,1.3720916578887e-07
3.2989647596055e-07,2.4658927634829e-07,2.428049060049e-07,2.42799276195949e-07,2.23046905685122e-07,2.17667468374353e-07,1.96189547892601e-07,1.47808508935764e-07,1.52701070589372e-07,1.69812396395377e-07,1.36894973118419e-07,9.06276881361524e-08,8.19757897353024e-08,6.48853029849107e-08,1.05986616444717e-07,1.06723732415931e-07,9.13314886428523e-08,4.54542392191551e-08,3.66418185778694e-08,3.78078218400857e-08,4.01591480529357e-08,3.14344242357731e-08,4.0943323084636e-08,8.09353753475246e-08,5.34384253717795e-08,3.84407476919907e-08,6.3472147264682e-08,2.73653145267098e-08,9.37318424096522e-08,8.63349348150794e-08,7.46668293958639e-08,7.8603293856627e-08,8.5420700381354e-08,8.68560782990113e-08,4.90211679824574e-08,3.0595803281826e-08,5.1469150648383e-08,3.64958980125909e-08,1.64010680647726e-08,2.03284477877952e-07,1.67782182175097e-07,6.14340588285404e-08,2.69002115132652e-08,1.94084340698773e-07,1.65717566723671e-07
3.0761888791727e-07,2.51424332617556e-07,2.28642497484418e-07,1.87160157341868e-07,1.65364952224242e-07,1.55167125905179e-07,1.5978405760641e-07,1.41039935745071e-07,1.02246090748661e-07,1.28489018151153e-07,1.34047367851882e-07,7.85773656815054e-08,4.93846327620915e-08,3.74042955027163e-08,8.20376013264759e-08,7.06733600792535e-08,6.92870909838752e-08,9.68008903570414e-08,3.87013437265392e-08,2.72571774739203e-08,2.80957558756845e-08,3.73852604189664e-08,4.34948180813735e-08,5.22160974313765e-08,2.96803726056406e-08,3.35596234791603e-08,3.88374358844674e-08,2.99742753629961e-08,7.92573011797894e-08,1.28344271129385e-07,7.01628771204754e-08,5.24826898602282e-08,1.53083834930466e-07,1.56545281000234e-07,9.12043702039917e-08,1.54045513702365e-08,4.65127909592911e-08,5.64718832820032e-08,1.72082876440306e-08,2.03064913483108e-07,1.62098089292648e-07,1.11054719556355e-07,5.50473008126241e-08,2.53077677707551e-07,2.21928125482647e-07
