f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31
1.36455868628376e-07,5.42554737552227e-08,3.02595768959407e-08,5.17454955232659e-08,3.26886849326409e-08,4.81584399415419e-08,1.1811909471489e-07,2.54834750876309e-07,8.53979760971734e-08,8.18217755810808e-09,1.70233164122058e-07,2.40896565974998e-07,1.32596148392109e-07,2.2772793636847e-07,3.76633565469542e-08,1.73711054020415e-07,5.16462681070006e-08,2.77848150292968e-07,1.97615309789335e-07,1.67452036052065e-07,1.9853399189671e-07,1.26088518016966e-08,6.10991343450633e-08,4.5460426116037e-08,1.97874150889829e-07,8.22893978012685e-08,5.33805550818653e-08,2.63473846297488e-07,1.93542957850282e-07,2.12946860232424e-07,3.13937006745922e-08
1.22608861414566e-07,4.87786327930609e-08,2.59616339933929e-08,9.05052365386653e-08,4.86223156050866e-08,2.13654636139123e-08,1.38025914346241e-07,2.57580528481962e-07,5.75652121027317e-08,1.3225662653128e-08,1.51493583516188e-07,2.69578663924338e-07,1.40812831675059e-07,2.35842594408629e-07,6.73122922669069e-08,1.91208749220889e-07,7.9411170485045e-08,2.79704398089971e-07,1.98341433127088e-07,1.56886041626632e-07,1.81242273980382e-07,1.39047444825457e-08,6.01116001674939e-08,8.06659064135133e-08,2.22067905005322e-07,8.97113220628747e-08,5.06888188054071e-08,2.24377720219582e-07,1.69897966171134e-07,2.4402281001501e-07,1.87982995854383e-08
1.07743974592503e-07,4.53553191118811e-08,2.22713026027743e-08,1.28144426104922e-07,7.17501627125098e-08,3.02492796086348e-08,1.5653952016463e-07,2.60971062800636e-07,3.47155891711511e-08,1.8923293060362e-08,1.32353683866264e-07,2.77620025815488e-07,1.40575810641159e-07,2.31163746700022e-07,9.82854346996711e-08,1.94551979863173e-07,9.50713000192208e-08,2.80124147045962e-07,1.90364280758023e-07,1.42964146237667e-07,1.6102620367562e-07,1.56466189495218e-08,5.79313564883487e-08,1.16759664536741e-07,2.30312713832659e-07,9.17743230383612e-08,4.38512310981573e-08,1.570732625074e-07,1.24556388251701e-07,2.54805474601146e-07,2.79368988292703e-08
9.25836112986468e-08,4.22946900628628e-08,1.91028705990495e-08,1.64253913290994e-07,9.81280857335672e-08,5.58318511594176e-08,1.7422380730779e-07,2.64262258505625e-07,1.54586399331174e-08,2.34905382935158e-08,1.13500101761812e-07,2.75673343065473e-07,1.36511886805292e-07,2.20401981114404e-07,1.28114750082342e-07,1.9146177720623e-07,1.0500190391885e-07,2.8059213214186e-07,1.782084781839e-07,1.27270854984804e-07,1.39743373080265e-07,1.62387179685436e-08,5.42216112752468e-08,1.53183935122977e-07,2.29784889748003e-07,9.37360646533826e-08,3.54583990709738e-08,8.03001054038953e-08,7.11658458794773e-08,2.56133509097867e-07,5.01080960990075e-08
7.71547341916539e-08,3.96633168396901e-08,1.62813538617353e-08,1.94291271627374e-07,1.20420470286188e-07,7.93753493257409e-08,1.89321232384658e-07,2.6741693582024e-07,1.88803320893861e-08,2.66991315055732e-08,9.5050098819883e-08,2.54733495607603e-07,1.24946112408454e-07,1.98483562078394e-07,1.52963559803837e-07,1.75779641371078e-07,1.02714078550043e-07,2.81808510293341e-07,1.58593808746986e-07,1.09317506154957e-07,1.17542402662519e-07,1.28344717955204e-08,4.87367958373421e-08,1.84722798792709e-07,2.13532657818753e-07,9.83388018340416e-08,2.83395618021621e-08,8.20443088187379e-08,5.87088099861511e-08,2.39000424399052e-07,7.64607803652606e-08
6.19357243042665e-08,3.72388325537706e-08,1.29298887941893e-08,2.21057385655168e-07,1.40047832112753e-07,1.00760745564426e-07,2.02579175284639e-07,2.70099459488594e-07,3.0807028537856e-08,3.02207067520814e-08,7.61289991819486e-08,2.2410253238207e-07,1.09613668427428e-07,1.70959739513442e-07,1.75738860613059e-07,1.53903729250706e-07,9.48957247856858e-08,2.82692834992619e-07,1.35251172164057e-07,9.02062320153788e-08,9.51698876478966e-08,1.03688732926952e-08,4.1707823186674e-08,2.12444830648505e-07,1.88480546199486e-07,1.02982577473104e-07,2.31792801443617e-08,1.2543673618337e-07,7.18114666552316e-08,2.12248258631901e-07,1.00253879419879e-07
4.67810714037152e-08,3.56770307987594e-08,9.45345160365359e-09,2.40452591498293e-07,1.54201273960308e-07,1.16176463108547e-07,2.12227344305237e-07,2.72220335108397e-07,4.18224357804936e-08,3.30854557005784e-08,5.70841480950059e-08,1.78038131052015e-07,8.81132136967868e-08,1.34353926992989e-07,1.92725010414384e-07,1.21978329292621e-07,7.76458648361863e-08,2.83639462019812e-07,1.0575993910568e-07,6.91783507579544e-08,7.22897334068485e-08,8.7833336625342e-09,3.26001247163556e-08,2.3290797538927e-07,1.49701280670609e-07,1.06660502641208e-07,1.77218579303182e-08,1.93495814070754e-07,1.15854767577068e-07,1.69851473831932e-07,1.18737561527618e-07
3.14117883263885e-08,3.44187407629615e-08,6.65621257612921e-09,2.56527781299966e-07,1.66181301962569e-07,1.29240377523516e-07,2.20367955891104e-07,2.7396808501543e-07,5.21745229460254e-08,3.49076914290242e-08,3.87265615400896e-08,1.26943504668291e-07,6.42725106359718e-08,9.46947542398757e-08,2.06284563489663e-07,8.62399730108117e-08,5.62577084765623e-08,2.8435875400482e-07,7.42357485914856e-08,4.77467477165497e-08,4.88641652772759e-08,6.84484188510005e-09,2.41772965839937e-08,2.50101044407421e-07,1.07609794037245e-07,1.09913483275497e-07,1.07603892566784e-08,2.60717644150304e-07,1.62600633888257e-07,1.21425369777644e-07,1.35999956024023e-07
1.72278075721942e-08,3.37740643163904e-08,3.56929342213335e-09,2.63965850572633e-07,1.71672068582677e-07,1.3521673084898e-07,2.24133287144238e-07,2.74836912212039e-07,5.6924593629757e-08,3.58837879837149e-08,2.11134507587706e-08,7.05064122142021e-08,3.7673486766779e-08,5.24754490678346e-08,2.12707683049357e-07,4.77455043917255e-08,3.15972949933935e-08,2.84807118101858e-07,4.1115893388187e-08,2.62918275768804e-08,2.68158800191023e-08,3.96582417413451e-09,1.3862722024455e-08,2.58161642978957e-07,5.95016500958049e-08,1.11616229454962e-07,6.0491135380426e-09,2.94708505643846e-07,1.86107147136899e-07,6.74833138926396e-08,1.44140900880167e-07
8.35319002892429e-09,3.33869231912289e-08,1.8115132443106e-09,2.68166029706421e-07,1.74790689478242e-07,1.38576444433617e-07,2.26336613401025e-07,2.75489470639122e-07,5.95639526040098e-08,3.63839941961195e-08,1.03562748079767e-08,3.51132968414737e-08,1.93328506435366e-08,2.59957776342566e-08,2.16360474032783e-07,2.36926167560838e-08,1.57763011896818e-08,2.85394623985387e-07,2.02989680421695e-08,1.29525172048714e-08,1.30477814278694e-08,1.6689468850762e-09,7.30077507528342e-09,2.63026257382997e-07,2.98869285757606e-08,1.12833100383896e-07,2.69210651293229e-09,3.14074024112274e-07,1.99467542419976e-07,3.35937513200757e-08,1.49147523754243e-07
1.90067037132027e-08,3.38323299981777e-08,4.05785486875597e-09,2.63851847190836e-07,1.71626962282465e-07,1.35218978546015e-07,2.2393378800445e-07,2.7451033800389e-07,5.69981755323857e-08,3.5763129457515e-08,2.34460051715371e-08,7.85274234294224e-08,3.29599831421902e-08,5.80728411145107e-08,2.11899388586334e-07,5.42456352040792e-08,3.50597004169044e-08,2.84175246939431e-07,4.49382180757185e-08,2.86021727167437e-08,2.94082946088011e-08,5.26521804474825e-09,1.25486519723988e-08,2.57366518568679e-07,6.69083165465035e-08,1.11339422797348e-07,6.27179520413864e-09,2.93789290409549e-07,1.8532192084775e-07,7.50659623320133e-08,1.43867691110324e-07
3.14706753113461e-08,3.4540917811696e-08,6.41958671166926e-09,2.55539800576925e-07,1.65443121728979e-07,1.28491447534351e-07,2.19652633521115e-07,2.73477182130004e-07,5.16786480347284e-08,3.47765662215938e-08,3.84717228567964e-08,1.25424299784246e-07,5.07460383455605e-08,9.34085582357667e-08,2.04454652747778e-07,8.72344864945095e-08,5.56564695793283e-08,2.83533640726199e-07,7.24389648876845e-08,4.65251146228515e-08,4.86052135948712e-08,7.17366859389853e-09,1.87874916377131e-08,2.48088565276235e-07,1.06261286572482e-07,1.09412453696654e-07,1.12319589237362e-08,2.57130033222157e-07,1.59590306556833e-07,1.20097294309431e-07,1.34586895702004e-07
4.68052023414307e-08,3.57194519699534e-08,9.39104771168144e-09,2.40073164907047e-07,1.53974719846466e-07,1.15902563674647e-07,2.12002895630218e-07,2.72171445735973e-07,4.16194175353689e-08,3.28483102501354e-08,5.70941795100147e-08,1.77855374676264e-07,7.54751103384809e-08,1.33923677078516e-07,1.91274848297356e-07,1.23676302374536e-07,7.76165241175488e-08,2.83584746502077e-07,1.04582484784597e-07,6.83432651073571e-08,7.22014403935824e-08,6.83773604018265e-09,2.7716417893591e-08,2.32167366369068e-07,1.5000820730891e-07,1.06994496847342e-07,1.80599651389583e-08,1.91267264633913e-07,1.13582017017768e-07,1.69990120217068e-07,1.18723907622346e-07
6.18832632522189e-08,3.73371111446105e-08,1.30126701926724e-08,2.20631622246357e-07,1.39835978098516e-07,1.00448870900885e-07,2.0250306669872e-07,2.70375339328546e-07,3.14665840343546e-08,2.9881168697273e-08,7.62632398784568e-08,2.23068658226778e-07,9.73285948634373e-08,1.70021407738657e-07,1.74225534642468e-07,1.54795396492373e-07,9.41570733160147e-08,2.83260446086275e-07,1.33761508844079e-07,8.9371272412922e-08,9.499991318691e-08,8.26442401573168e-09,3.70910246667758e-08,2.12277281464468e-07,1.88369272754935e-07,1.03772136529733e-07,2.29688529947307e-08,1.30134718080014e-07,7.63862007281265e-08,2.11406907278002e-07,1.01152649313972e-07
7.71483178828258e-08,3.97290036058517e-08,1.62542287526663e-08,1.94004353507793e-07,1.20268671153894e-07,7.92514458151153e-08,1.89056329095261e-07,2.67147594491087e-07,2.0271432489852e-08,2.64690832443371e-08,9.48820376196893e-08,2.54118473052496e-07,1.13964605190487e-07,1.97639813441923e-07,1.51100637988531e-07,1.76743546203258e-07,1.02439594331999e-07,2.81254095999535e-07,1.57120881961852e-07,1.08234807709194e-07,1.17009668801155e-07,1.55502283265476e-08,4.40551995198695e-08,1.83733094191025e-07,2.13032774580683e-07,9.81389817613622e-08,2.79901605872626e-08,8.3043037966807e-08,6.14023118290882e-08,2.3746719816052e-07,7.65497228598028e-08
9.25339274732378e-08,4.23590126245949e-08,1.91568721308311e-08,1.63820861353912e-07,9.79202297534246e-08,5.58580873419811e-08,1.73945369097659e-07,2.63999416330227e-07,1.90111154373609e-08,2.31142171550955e-08,1.1343478226868e-07,2.74181693024975e-07,1.26509114237556e-07,2.19082562551598e-07,1.25908577844472e-07,1.91588374645347e-07,1.04064264737118e-07,2.80078273623706e-07,1.76471338276235e-07,1.26188378183002e-07,1.39176538965893e-07,1.89553746966029e-08,4.9714125135452e-08,1.52011838098469e-07,2.28629047158449e-07,9.36439806342458e-08,3.50357846467047e-08,8.27302821157342e-08,7.30845100029772e-08,2.5362735655532e-07,5.06774536960784e-08
1.0772216956912e-07,4.53916160183845e-08,2.2296912186468e-08,1.27999651877216e-07,7.1713691469208e-08,3.04007324396349e-08,1.56515402038814e-07,2.60974902253236e-07,3.57789138819403e-08,1.86278169540175e-08,1.32365258159516e-07,2.76902916568197e-07,1.32447148989575e-07,2.30435668942406e-07,9.64955357467329e-08,1.94980355128862e-07,9.460544087529e-08,2.80125148512615e-07,1.89109064909177e-07,1.42227557796041e-07,1.60756311210024e-07,1.63723737671869e-08,5.36421207178966e-08,1.1616117831612e-07,2.29994244490556e-07,9.25431522732334e-08,4.39210614516841e-08,1.56596171184199e-07,1.25006041947646e-07,2.5350429301016e-07,2.8605272171788e-08
1.22607867304253e-07,4.87946158834516e-08,2.5966523608269e-08,9.0541176334343e-08,4.86535220166877e-08,2.14465698858764e-08,1.38138120950395e-07,2.57709909889574e-07,5.74723534809696e-08,1.2999748626228e-08,1.51530888460191e-07,2.69413975687481e-07,1.34547872888848e-07,2.35523508873998e-07,6.59451182546949e-08,1.91729842239719e-07,7.92664988491085e-08,2.79962856378143e-07,1.97428062467333e-07,1.56398326427827e-07,1.81134250292659e-07,1.3794853644478e-08,5.60516766068455e-08,8.0392653856239e-08,2.22299882973843e-07,9.08609092616403e-08,5.09986515631583e-08,2.23589055805136e-07,1.70323054147405e-07,2.43422293903855e-07,1.92064740878009e-08
1.37570284774305e-07,5.28660170228733e-08,2.93151847592716e-08,5.0128421080497e-08,3.19771477516818e-08,4.89348371885896e-08,1.16964748654934e-07,2.53801595168298e-07,8.60403358024455e-08,7.78164591140164e-09,1.70080258307262e-07,2.39468598056599e-07,1.28070807549934e-07,2.27334748106149e-07,3.56919547604538e-08,1.73552832702288e-07,5.12663196879122e-08,2.793015413787e-07,1.96977424772771e-07,1.67691343160576e-07,1.99872486537266e-07,1.343653704212e-08,5.62986363443946e-08,4.39132728743104e-08,1.96233066065404e-07,8.63208835985429e-08,5.61475320190947e-08,2.64170548704868e-07,1.95584986074917e-07,2.11616130364888e-07,3.19501228947384e-08
1.52672634162017e-07,5.71558850464538e-08,3.22945803657201e-08,3.21255049561464e-08,2.99729449335543e-08,8.02848302302354e-08,9.49560613423419e-08,2.49992109400618e-07,1.1624740669522e-07,4.80771599985829e-09,1.88480206148476e-07,2.011283778643e-07,1.18383310143143e-07,2.14452187208009e-07,2.325468649871e-08,1.49570213973879e-07,3.65882616529807e-08,2.79189558118684e-07,1.93767472157737e-07,1.78632544158661e-07,2.18465624989675e-07,1.59577182208324e-08,5.65208600931905e-08,2.88441945296511e-08,1.64530125521462e-07,8.47541271714616e-08,6.38252364626954e-08,2.8763751418039e-07,2.08390887780004e-07,1.72472080919151e-07,4.67775435924488e-08
1.67569819278124e-07,6.20324346015044e-08,3.54787166783516e-08,6.49404334003131e-08,6.2015170011661e-08,1.19915519098795e-07,7.19508422767177e-08,2.46908928276701e-07,1.49288523614468e-07,6.47377846185277e-09,2.07401242575703e-07,1.44222933563437e-07,1.01924944067835e-07,1.90881836238706e-07,5.14580611158921e-08,1.13606974919687e-07,5.57295247562668e-08,2.8102378401588e-07,1.83859495577169e-07,1.87606360839425e-07,2.36340326446409e-07,2.04296590538357e-08,5.45042480898031e-08,6.34934072287191e-08,1.18634542326344e-07,8.89988991015258e-08,7.32983869393729e-08,2.72543555148144e-07,1.93648100196195e-07,1.18926745999308e-07,6.2619458712731e-08
1.82190723299192e-07,6.71081722246412e-08,3.91551895030361e-08,1.05289430747441e-07,9.74445073850366e-08,1.60373704248632e-07,4.92667305484431e-08,2.43928891365313e-07,1.82662574833149e-07,1.0397018665052e-08,2.26512532143032e-07,9.57032215720071e-08,8.36735081959865e-08,1.63663780774925e-07,8.54553166478729e-08,7.9068700719321e-08,8.72695951691924e-08,2.82939567374901e-07,1.71391619607566e-07,1.94828845866447e-07,2.53074436569191e-07,2.67185667276994e-08,5.02747091455806e-08,1.03485882907559e-07,7.85388914453685e-08,9.34195960719721e-08,8.1864045408297e-08,2.43012104323157e-07,1.69442953141087e-07,7.62256285715213e-08,7.45712698010073e-08
1.96840534532042e-07,7.26855378636988e-08,4.27067183051628e-08,1.58648629438722e-07,1.36248123267082e-07,2.03708020982344e-07,3.00864063624682e-08,2.41107074110494e-07,2.18577134151855e-07,1.720104401921e-08,2.45208755211605e-07,8.73366321732929e-08,5.95808209855317e-08,1.26986597685066e-07,1.23972782740195e-07,5.34789788081507e-08,1.46704056985144e-07,2.8526753281516e-07,1.53361339188694e-07,2.00162811745811e-07,2.6742784646089e-07,3.37237867686646e-08,4.55067876040018e-08,1.49196732926334e-07,6.83532127332569e-08,9.57738512087508e-08,8.94727481944782e-08,1.70465044878037e-07,1.14519353853957e-07,7.89711097640107e-08,8.1692227789895e-08
2.11651211316023e-07,7.83993484175545e-08,4.59518593406074e-08,2.12994645338411e-07,1.75922127317326e-07,2.48076345397882e-07,1.95959415734446e-08,2.38546895782739e-07,2.55506824067261e-07,2.29777691257669e-08,2.63913441350102e-07,1.01979671604099e-07,3.87173762106915e-08,8.96313126117692e-08,1.62105122273112e-07,4.60913429544232e-08,2.0907175095072e-07,2.88288268697093e-07,1.35153332377734e-07,2.0616230482459e-07,2.81646914363906e-07,3.95735099210171e-08,4.20440431227692e-08,1.95829686818111e-07,7.51389860452705e-08,1.00720872475955e-07,9.83911073530784e-08,1.16329147279595e-07,7.6168243503114e-08,9.9025277800426e-08,8.94227934482694e-08
2.26394616303802e-07,8.46927187637313e-08,4.94058275449174e-08,2.68860382125015e-07,2.16556964683068e-07,2.93985201180934e-07,3.33121730380053e-08,2.37575174869838e-07,2.94357741396487e-07,2.79023039316388e-08,2.83826575383014e-07,1.84979162855631e-07,2.94532073333282e-08,5.21986936868562e-08,2.00979896898926e-07,9.53274940810107e-08,2.77008260548949e-07,2.94394579238364e-07,1.16165391366149e-07,2.12543082352243e-07,2.95918802622212e-07,4.65250428658413e-08,3.89372977228063e-08,2.43069689968453e-07,1.36273029004641e-07,1.10303593457944e-07,1.09047586071795e-07,1.26753933017197e-07,9.62561631725147e-08,1.69959693307547e-07,9.39205909769305e-08
2.40916005244294e-07,9.113967599745e-08,5.33282330088886e-08,3.25012530578073e-07,2.56836390778645e-07,3.39637608613509e-07,5.01003727905951e-08,2.36956540529291e-07,3.33211727165581e-07,3.4132409499098e-08,3.0412459555851e-07,2.78443097803466e-07,2.52066141468395e-08,2.40711771732506e-08,2.40749047438557e-07,1.52525718919166e-07,3.45306685464323e-07,3.00816044358061e-07,9.65692260800745e-08,2.17811216776343e-07,3.0944616986958e-07,5.55617586699282e-08,3.4652322751666e-08,2.89488176465714e-07,2.07468978176514e-07,1.19904825620534e-07,1.19074783500963e-07,1.5951018438435e-07,1.31772117735505e-07,2.47705520140397e-07,9.53898946261495e-08
2.55503121951191e-07,9.80090493350521e-08,5.74555585458173e-08,3.81740331124941e-07,2.97734493364732e-07,3.86505323556481e-07,7.24825864659829e-08,2.37473976891885e-07,3.73953987425275e-07,4.13090523371796e-08,3.25283641115292e-07,3.76932031273419e-07,4.82833267018224e-08,5.25926051676251e-08,2.80548796414017e-07,2.14020577475714e-07,4.15928890803707e-07,3.09075809261389e-07,7.85781438768017e-08,2.23861311761955e-07,3.21438847714565e-07,6.44220801609627e-08,3.12101067946568e-08,3.36203613805607e-07,2.81037391707185e-07,1.2965661123338e-07,1.29231711413472e-07,2.81285174148623e-07,2.22378120478118e-07,3.27764154840926e-07,9.44267865612356e-08
2.70259293197182e-07,1.04801940342498e-07,6.12017072323399e-08,4.3853672381687e-07,3.39107974651235e-07,4.33851680860731e-07,9.59422035615643e-08,2.37674629979432e-07,4.15078118712635e-07,4.77404977014059e-08,3.45922870092727e-07,4.75866188540132e-07,7.42986732399096e-08,8.48114982276411e-08,3.19235309629373e-07,2.76619680323139e-07,4.8709409447262e-07,3.16965488239794e-07,6.07860934124291e-08,2.30391309848578e-07,3.32804710126635e-07,7.14394402993919e-08,2.97759262255482e-08,3.82837566834759e-07,3.52757596387404e-07,1.40044515226091e-07,1.3982084875168e-07,4.1036249571977e-07,3.18691255884702e-07,4.079990121621e-07,9.50633419449796e-08
2.56538634621659e-07,1.2842919412139e-07,8.82664114522151e-08,4.35649309356314e-07,3.24690711684928e-07,4.20839544224622e-07,8.02821142358726e-08,2.53106531561903e-07,4.07135577480596e-07,7.77849521174563e-08,3.6426646934653e-07,4.71952407538084e-07,8.59130739357219e-08,9.58665253889739e-08,3.44766125864815e-07,2.5774693544025e-07,4.84378663023119e-07,2.93058661071589e-07,4.42488267509195e-08,1.98416856111531e-07,3.12533886719711e-07,1.03799311812637e-07,1.82185725528029e-08,3.61926780392667e-07,3.86179827755053e-07,8.81783208653743e-08,8.90676395738031e-08,4.0943171600784e-07,2.96381081654923e-07,3.92284576766621e-07,5.68374228419517e-08
2.42684483751805e-07,1.21293963227847e-07,8.26844776950339e-08,3.78968930933237e-07,2.85715773259476e-07,3.75918520035413e-07,5.88857656220192e-08,2.51767195804217e-07,3.67784291513934e-07,6.71961293713486e-08,3.41873458915054e-07,3.73348103910656e-07,5.89288282068752e-08,5.73674245508026e-08,3.0138014324956e-07,1.99445072524026e-07,4.1588746535059e-07,2.84543366724956e-07,6.23977660684884e-08,1.95726560743082e-07,3.00626462890848e-07,8.78165275504507e-08,1.61849790430977e-08,3.17443131586926e-07,3.06120254730056e-07,7.06366787231205e-08,7.4045392325863e-08,2.80636173736207e-07,2.07381733464956e-07,3.15463840624681e-07,4.67442668384266e-08
2.28622748126207e-07,1.14214391848847e-07,7.7458647245497e-08,3.22361353513746e-07,2.46242090214742e-07,3.30496210462094e-07,3.83601631339433e-08,2.50499030934853e-07,3.2812803690128e-07,5.76506667485171e-08,3.19514717518904e-07,2.75397012415933e-07,3.54629313622325e-08,2.97111579134142e-08,2.58373571168997e-07,1.40929274490441e-07,3.46816112103818e-07,2.75780521532372e-07,8.07781955755411e-08,1.91734392342664e-07,2.87849967023589e-07,7.36402041073248e-08,2.08225316610408e-08,2.71497155612408e-07,2.2761150297406e-07,5.86653822395754e-08,6.2693652312007e-08,1.65686721867916e-07,1.25205433259078e-07,2.36911361650018e-07,4.57891098553928e-08
2.14597322898689e-07,1.07753791177826e-07,7.26372300337189e-08,2.66217249292434e-07,2.07249303944197e-07,2.86294256871435e-07,2.5053779692817e-08,2.51305180288799e-07,2.904664995624e-07,4.82770578367242e-08,2.99188327274606e-07,1.81842111300116e-07,3.12970014960418e-08,5.11299671062008e-08,2.16720470061397e-07,8.58357227003565e-08,2.80149672308031e-07,2.70612165535363e-07,1.02250665710606e-07,1.89627300320157e-07,2.76049139859866e-07,6.04461476654628e-08,2.83774338877076e-08,2.27644962612571e-07,1.52687653483303e-07,5.47861077270563e-08,5.81454472327844e-08,1.26690762032892e-07,8.88371576797799e-08,1.61780383568622e-07,5.02265140848525e-08
2.01809098117629e-07,9.94894793867905e-08,6.57514609164361e-08,2.10849136303816e-07,1.69748556073947e-07,2.43760224377708e-07,1.59683861505284e-08,2.51644002984899e-07,2.54299106086712e-07,3.66696694075147e-08,2.78338910606632e-07,9.46537168060289e-08,3.35155308819001e-08,8.51504193070756e-08,1.74245001393712e-07,3.6310089972377e-08,2.14960779111659e-07,2.6900451550323e-07,1.25901419968637e-07,1.90760019018743e-07,2.66802905784493e-07,4.57714036668009e-08,3.71132304232824e-08,1.86742880049239e-07,8.0582557968921e-08,5.56443490641614e-08,5.82438915321671e-08,1.11778154393893e-07,6.88403012023334e-08,9.22485683080817e-08,5.80786852294838e-08
1.86949905858565e-07,9.54943495137216e-08,6.23838620797267e-08,1.5617693178539e-07,1.31864965088202e-07,2.01352251910367e-07,3.44021307335743e-08,2.54188387125006e-07,2.18991301111144e-07,2.72917127937657e-08,2.58924009779498e-07,8.7404365220081e-08,5.51075858287395e-08,1.20506938127985e-07,1.32260960756621e-07,5.05127975123144e-08,1.55387128407824e-07,2.626596663254e-07,1.44713581195734e-07,1.86671338831432e-07,2.50457457779853e-07,3.17486876945116e-08,4.71348262557862e-08,1.41856110600727e-07,7.31170167123272e-08,5.32136796982372e-08,4.93549671953322e-08,1.71260567546906e-07,1.09098330944573e-07,7.51286875001921e-08,5.68799518800686e-08
1.72903064563754e-07,8.97467545193228e-08,5.7640641942721e-08,1.0382719599486e-07,9.4780587132321e-08,1.596841247069e-07,5.63281144451702e-08,2.56149701962851e-07,1.84295264293174e-07,1.81603084844848e-08,2.38920721096862e-07,1.00492240104275e-07,7.99672401937395e-08,1.56699301369314e-07,9.1118613342905e-08,7.83913994300014e-08,9.85648667634148e-08,2.59229340674075e-07,1.63155065881698e-07,1.83070338294731e-07,2.35538275510427e-07,1.98996761051329e-08,5.6724373044318e-08,9.80695431214394e-08,8.29475650789127e-08,4.96648133630523e-08,4.02664049389298e-08,2.41096392488724e-07,1.5889465605149e-07,7.40603591935229e-08,5.4562758342205e-08
1.58717950124243e-07,8.46494139860374e-08,5.31645350695956e-08,6.34918841666786e-08,6.00307630536453e-08,1.20194808368777e-07,7.865635404612e-08,2.59337302161716e-07,1.51771924928627e-07,1.22560792270965e-08,2.19638682031251e-07,1.46332666020737e-07,1.00426837871317e-07,1.85234009220155e-07,5.56073779799512e-08,1.11470666309917e-07,6.01656278868399e-08,2.58125653938128e-07,1.77143883944232e-07,1.78046736398757e-07,2.20218007904773e-07,1.29446323500033e-08,6.38529428930042e-08,5.89586872052403e-08,1.23129580822432e-07,4.67714981798364e-08,3.5399093925008e-08,2.7361426638558e-07,1.83877227967432e-07,1.12860245541513e-07,4.79017965201719e-08
1.44677249165793e-07,7.97490038464962e-08,4.83971755090794e-08,2.90293487540081e-08,2.72225775366852e-08,8.20781676615791e-08,1.00782668951562e-07,2.62753334340859e-07,1.20459805955227e-07,6.86793265903531e-09,2.00329996179531e-07,2.04222513795184e-07,1.18868365702299e-07,2.10829089539318e-07,2.25977130605836e-08,1.46005879238789e-07,2.85646332727529e-08,2.57631343469986e-07,1.89659214936348e-07,1.73083189517271e-07,2.04863816997268e-07,9.47854057578796e-09,7.1276780497387e-08,2.33773489946723e-08,1.74554844995621e-07,4.70272891365981e-08,3.48419576914555e-08,2.91463223486543e-07,1.98418415568948e-07,1.65281218706549e-07,4.12925100162332e-08
