f11,f11 peak N,f02,f02 peak N,f12,f12 peak N,f20,f20 peak N,f03,f03 peak N,f21,f21 peak N,f13,f13 peak N,f22,f22 peak N,f1t,f1t peak N
751.799381437748,1,911.343703104974,2,1445.30273705195,4,1419.62069518958,3,1838.40863081672,6,1706.68733060137,5,2379.963576045,8,NaN,NaN,2330.5844672924,7
762.766013203774,2,749.830686890765,1,1439.3187681534,3,1692.23717111143,5,1650.06284414687,4,1961.49936030584,6,2289.11237103761,7,NaN,NaN,2366.87204228215,8
627.607756110981,1,738.748935356055,2,1200.43847334585,3,1216.65716657858,4,1509.14083962124,6,1447.09831061981,5,1938.26867092933,7,1981.45313525248,8,NaN,NaN
578.677851071086,1,831.114060864674,2,1238.42889593886,3,1379.38490133973,4,1664.93007652063,6,1565.51857202924,5,NaN,NaN,2066.07585667511,7,2232.4634700918,8
679.07107557924,1,772.333615807106,2,1288.38492145264,4,1280.65193042776,3,1617.89074103318,6,1543.16819078331,5,2165.09177521794,8,NaN,NaN,2119.43143708013,7
716.861118072871,2,502.645912257402,1,1320.96201795888,4,1625.88051777714,5,1197.61754566395,3,1859.65818852389,7,1911.77016922761,8,NaN,NaN,1703.50887246126,6
756.801978467788,2,721.338846994711,1,1372.5781427596,3,1569.90024213777,5,1548.34168402078,4,1812.32254927881,6,2104.61918343818,7,2314.90710123597,8,NaN,NaN
576.217067696022,1,759.921828553603,2,1185.33146065737,3,1469.4148553416,4,1525.48253983035,5,1655.70371757603,6,2016.93621966619,7,2094.33445694905,8,NaN,NaN
663.063619090201,1,870.049269728437,2,1351.95292552769,3,1476.92643872067,4,1782.87661276884,6,1695.36590515446,5,2409.60785501241,8,2269.14444804472,7,NaN,NaN
681.603852214159,1,759.817830831988,2,1330.59050000112,3,1707.62112012574,5,1619.56688590184,4,1916.57366350641,6,2217.56256309492,7,NaN,NaN,2285.26525115729,8
691.647351806932,1,742.318911550251,2,1345.71639655082,3,1772.02824571237,5,1618.95376398248,4,1984.43512867431,6,2274.292993389,8,NaN,NaN,2216.58458603082,7
769.02505314704,1,839.916116438049,2,1457.3562892297,3,1549.2960739996,4,1725.79199538663,5,1834.0548626225,6,2259.46715757451,7,2441.31938573617,8,NaN,NaN
671.104370469188,1,828.724461009,2,1325.91896248133,3,1585.69843908211,4,1677.38304653931,5,1797.29680183821,6,2206.27926309384,7,2286.469223419,8,NaN,NaN
655.701315184596,1,790.808220595496,2,1276.64500866335,3,1429.99084284294,4,1591.01735073252,5,1664.20269757399,6,2089.18181492986,7,2159.53667753308,8,NaN,NaN
609.70939612556,1,714.821948134996,2,1173.84292478829,3,1424.07598824369,5,1401.22614199562,4,1599.40245331596,6,1776.39218635486,7,2013.30625872362,8,NaN,NaN
538.612084633111,1,694.004865691735,2,1071.1001372169,3,1428.43919383057,5,1324.10154528933,4,1568.38257111856,6,1641.04190034778,7,1914.30476360397,8,NaN,NaN
575.356790567244,1,727.344419340179,2,1165.83688721005,3,1433.29074585612,4,1487.73472953994,5,1618.77883768926,6,1956.97670645653,7,2069.49466134024,8,NaN,NaN
708.93881441003,1,860.54747748928,2,1384.93970792533,3,1581.50139479296,4,1741.67672265641,5,1820.6005588962,6,2281.30345884598,7,2355.03544820249,8,NaN,NaN
711.844451748205,1,932.775633135707,2,1387.14974761924,4,1162.93119749308,3,1838.40421271757,6,1487.21878539035,5,NaN,NaN,2106.30558699519,8,NaN,NaN
676.993206128483,1,909.480319949462,2,1419.18117224978,3,1891.72873468778,5,1850.41186467208,4,2094.65405284209,6,2404.60152984624,7,NaN,NaN,2528.54994381313,8
537.777154978543,1,722.693947423437,2,1124.43668011437,3,1342.10307010821,4,1461.5140029102,5,1534.65226622582,6,1946.02734775564,7,1990.91372028758,8,NaN,NaN
671.556088923984,1,681.483177295437,2,1279.94576368345,3,1549.80001988231,5,1492.74454546198,4,1780.87229970419,6,2073.56377349697,7,NaN,NaN,2113.79447212868,8
676.401978975366,1,743.875139011465,2,1294.59930799398,3,1406.16649091208,4,1559.11938194681,5,1656.04767046878,6,2065.36993980454,7,2210.4061593,8,NaN,NaN
581.405461949215,1,856.833394499526,2,1277.04944016801,3,1434.83998308498,4,1728.07677059898,6,1627.88250276501,5,NaN,NaN,2166.10041042111,7,2228.07627170647,8
460.629598738634,1,647.114362960881,2,971.864553258003,3,1415.61597844856,5,1273.07619948094,4,1533.90601882404,6,1596.4101501207,7,NaN,NaN,1814.63453729543,8
730.594023453994,1,800.940366410696,2,1385.33642756074,3,1530.80298357943,4,1649.21560048302,5,1787.87701011805,6,2163.99282587742,7,2341.57213108904,8,NaN,NaN
721.98609114786,1,778.586045746665,2,1377.06425670925,4,1321.13927565203,3,1656.25655028788,6,1605.54774132739,5,2150.29994457932,7,2288.38697525783,8,NaN,NaN
640.094062022178,1,659.097949335406,2,1167.80418994808,3,1237.59120211165,4,1325.63658662117,5,1448.57511154414,6,1719.99893409123,7,1896.07019651997,8,NaN,NaN
732.170602051466,1,859.516989626452,2,1403.04830972757,3,1540.55046780272,4,1735.08195137361,5,1790.67236779166,6,2231.49888200723,7,2345.82869774383,8,NaN,NaN
675.031860207186,2,668.158540549536,1,1257.44296957784,3,1414.89308414984,4,1447.24799822268,5,1656.6336537261,6,1974.80021549326,7,NaN,NaN,2141.55870722208,8
599.090817932752,1,854.559656227067,2,1256.77901656233,3,1561.85076016077,4,1663.2897688674,5,1738.45611705076,6,2114.75902958435,7,2176.29325132695,8,NaN,NaN
734.371079805915,1,779.348819876176,2,1437.79499980074,3,1903.22396892427,5,1678.31231167063,4,2126.9999060076,6,2275.6537615177,7,NaN,NaN,2422.43661909029,8
689.167496990801,1,754.896638119416,2,1308.97469172335,3,1416.46602619949,4,1594.26519457578,5,1687.56909954858,6,2194.81227302754,7,2244.36075792659,8,NaN,NaN
712.795655554735,1,822.796399186479,2,1337.89737295205,3,1364.60581507394,4,1662.19966921053,6,1605.31008882484,5,2096.26324348614,7,2173.00919559717,8,NaN,NaN
666.017573260484,1,845.915520451615,2,1329.58242167203,3,1589.71595978932,4,1698.02278865995,5,1798.13994606214,6,2192.61940668247,7,2294.69600805121,8,NaN,NaN
684.800334301622,2,675.539619998986,1,1257.09754475971,3,1305.90176218479,4,1461.30182374744,5,1574.55828211054,6,1990.1844504245,7,2121.60561010628,8,NaN,NaN
672.885198290567,1,836.661583773358,2,1324.29661521288,3,1379.33457354735,4,1716.06070677872,6,1618.17763172439,5,2296.29005443894,8,2187.52746837824,7,NaN,NaN
733.631653400941,1,839.662348980811,2,1403.79915737056,3,1597.56920768913,4,1734.29537968641,5,1841.60376148843,6,2294.87279661344,7,2388.81355596349,8,NaN,NaN
715.402191008041,1,890.525956433008,2,1437.51526392932,3,1661.29641779718,4,1821.18237123265,5,1919.73221437048,6,2423.28678114359,7,2507.67367739421,8,NaN,NaN
710.655224902611,1,806.413726269113,2,1362.67569141453,3,1593.41963741836,4,1658.26357760507,5,1825.97659009769,6,2184.80927885555,7,2339.04484371482,8,NaN,NaN
669.760852553927,1,818.199069962582,2,1323.61489164921,3,1547.28655863545,4,1664.1704233608,5,1771.49724520418,6,2178.18694725043,7,2287.07160671234,8,NaN,NaN
602.201424385077,1,611.735895827797,2,1128.53658224303,3,1222.61621838059,4,1323.73056987127,5,1459.74430636789,6,1824.54902942892,7,NaN,NaN,1917.70508669572,8
733.656685219196,1,855.37538009187,2,1412.92065259481,3,1572.15596445703,4,1749.07615649879,5,1830.16511183555,6,2303.92922606577,7,2393.43127907607,8,NaN,NaN
614.402816370585,1,869.490330532395,2,1281.62345414494,3,1402.85860431129,4,1715.07696665184,6,1600.44496850621,5,2214.50930041274,8,2111.99698982855,7,NaN,NaN
581.03941236554,1,740.389246352969,2,1178.23941265664,3,1633.31562302971,5,1486.0564130838,4,1787.61957987361,6,1902.19002996679,7,2172.70701350873,8,NaN,NaN
736.042764727656,1,814.126579045226,2,1381.64413092249,3,1505.49413544816,4,1674.94381921324,5,1762.75094865388,6,2203.45426094277,7,2309.24294253206,8,NaN,NaN
586.394905415812,1,653.553328355524,2,1149.7325931131,3,1559.45501478709,5,1403.32745158117,4,1724.98922198265,6,1974.19186204889,8,NaN,NaN,1930.40351735226,7
685.977186830539,1,753.307773689426,2,1290.92835211864,4,1203.06338988553,3,1583.76327744528,6,1500.19320926408,5,2087.42030537565,7,2133.2902986126,8,NaN,NaN
736.188365610013,1,833.029020888079,2,1415.85587775272,3,1445.15216713171,4,1770.7176792553,6,1733.6407559166,5,2361.06841218405,7,2410.37282804864,8,NaN,NaN
631.681518891643,1,805.523565317889,2,1281.30829220334,3,1586.00339768357,4,1641.79544985306,5,1784.51303250461,6,2142.59298076385,7,2273.04835144159,8,NaN,NaN
749.199747802732,1,953.194874871139,2,1525.33702067994,3,1844.06319759373,4,1947.46046038523,5,2099.3941974498,6,2619.00501195937,7,2697.32903011914,8,NaN,NaN
666.552925078449,1,771.093374105283,2,1273.47125958427,3,1369.18181358865,4,1632.25432550549,6,1571.89028601484,5,2166.21985967346,8,NaN,NaN,2117.17344903394,7
847.875326098826,2,830.939679100984,1,1587.81839978304,3,1694.49822456853,4,1818.2406072828,5,2033.9579119244,6,2505.84648597599,7,NaN,NaN,2645.0518074487,8
714.974957092203,1,739.197558098601,2,1376.74951581314,3,1666.87556198813,5,1600.00251164908,4,1909.42367975906,6,2182.78266886423,7,NaN,NaN,2313.28146309735,8
732.856789631508,1,903.900844498103,2,1451.295775958,3,1594.9726707689,4,1809.72274454185,5,1878.08114516844,6,2358.74536685302,7,2469.50514681854,8,NaN,NaN
588.028350525365,1,784.54102281774,2,1214.44026239303,3,1570.87837731838,4,1582.19744416133,5,1742.43986348224,6,2079.08268245628,7,2163.7050013397,8,NaN,NaN
760.880318471702,1,821.658114982237,2,1428.16475417651,3,1551.27835150998,4,1701.74045675761,5,1818.62697667151,6,2233.80068836623,7,2396.41590402918,8,NaN,NaN
729.304105128981,1,844.779807091005,2,1413.70176363843,3,1644.34433840267,4,1750.16056929943,5,1890.65286680969,6,2345.44574459653,7,2441.02107819713,8,NaN,NaN
662.104808662327,1,722.318550388275,2,1293.26231525709,3,1604.2021848808,5,1554.01615371459,4,1827.88854153328,6,2138.91024428013,7,NaN,NaN,2184.0896959952,8
626.461407823429,1,842.96598063406,2,1253.14346425453,3,1365.72421709712,4,1654.02665689964,6,1557.34779218318,5,2119.75205835645,8,2023.84847995963,7,NaN,NaN
700.410608198249,1,857.492445913941,2,1375.47433662864,3,1665.33951421164,4,1699.21239490505,5,1881.22368818111,6,2153.9013859953,7,2380.49416922031,8,NaN,NaN
647.984487417504,1,686.489393332813,2,1243.5806448412,3,1590.21086404253,5,1464.66300829607,4,1781.74750872503,6,1967.27079557234,7,NaN,NaN,2151.56268060682,8
671.665665792826,1,858.591566026861,2,1349.41918203273,3,1601.58485003107,4,1725.4949328894,5,1822.26846906517,6,2285.10282400107,7,2331.99733252954,8,NaN,NaN
698.545601637578,2,663.680693514919,1,1332.14881980604,3,1720.06043438302,5,1495.54966071597,4,1948.03566642773,6,2117.00592201782,8,NaN,NaN,2082.99091614964,7
707.240994331784,1,778.138783187885,2,1348.19156832112,3,1429.02185961602,4,1639.77897636208,5,1715.02389747757,6,2236.41657414831,7,2304.32010940518,8,NaN,NaN
711.942301737073,1,823.772968714867,2,1390.24408231338,3,1639.71029284837,4,1705.96196586382,5,1885.9527261328,6,2286.92472415057,7,2426.61229692902,8,NaN,NaN
693.324816448083,1,801.127639877115,2,1358.99919188933,3,1392.72326338717,4,1707.951755478,6,1647.73055745661,5,2214.26763966926,7,2318.27694338846,8,NaN,NaN
714.416295438505,1,853.549389280494,2,1388.40448671773,3,1412.76349139286,4,1767.40156114273,6,1684.63613182643,5,2349.19619393154,8,NaN,NaN,2300.33067663719,7
685.769453980861,1,747.909777740993,2,1268.16496473424,3,1312.4204810238,4,1579.37692724935,6,1518.8033744902,5,2012.01234409478,7,2081.54842204028,8,NaN,NaN
642.731316396458,1,805.699179664196,2,1282.8044034255,3,1691.9384748413,5,1625.68936498156,4,1862.99480094626,6,2100.60589777799,7,2287.47898001319,8,NaN,NaN
702.631847514282,1,752.573426851662,2,1318.35260211475,4,1304.59775268036,3,1612.03919573715,6,1567.26055335162,5,2110.58586622492,7,2198.84126901709,8,NaN,NaN
504.725522327575,1,805.472509623662,2,1193.58980470766,3,1508.66781037084,4,1601.60153289858,5,1667.47901691892,6,NaN,NaN,2077.7222576426,8,1934.94793192221,7
646.364186568028,1,784.843604537135,2,1292.37334034556,3,1538.171764328,4,1612.37013418843,5,1763.19077611278,6,2125.48023766803,7,2279.79747644139,8,NaN,NaN
688.473960275398,1,803.669742659312,2,1362.11073069459,3,1745.16230395054,5,1692.74420352126,4,1953.0955683739,6,2275.05364073965,7,NaN,NaN,2380.37792844891,8
554.483067840683,1,744.595430237447,2,1142.43237040549,3,1601.06939067741,5,1471.89548132394,4,1743.61731368068,6,1865.3172891757,7,2107.53037076446,8,NaN,NaN
702.339853869831,1,845.844749944255,2,1363.46184435475,3,1423.13724985149,4,1726.53943747599,6,1672.4299583557,5,2209.8140974758,7,2273.07725621815,8,NaN,NaN
682.174104201691,2,674.673709211594,1,1247.4084222268,3,1337.72390510276,4,1457.26959132336,5,1591.84009344483,6,1989.63356925941,7,2109.12848844914,8,NaN,NaN
725.955554996116,2,632.751077311002,1,1352.13275746563,3,1595.20186274478,5,1452.60498694332,4,1862.18818664454,6,2094.17308360869,8,NaN,NaN,2037.50753869275,7
718.030964515906,1,738.310427494381,2,1349.53404869811,3,1480.3199494767,4,1570.67247915172,5,1742.70312664294,6,2112.1535198755,7,2303.90003559107,8,NaN,NaN
732.631032240772,2,681.488643430231,1,1337.13612252174,4,1179.28020935877,3,1495.60059163591,5,1558.68692784899,6,2086.11958306453,7,NaN,NaN,2203.0007679854,8
602.977117018867,1,873.904196533229,2,1285.83591256957,3,1609.1056267498,4,1710.17319638594,5,1788.92941914124,6,2201.31301566459,7,2247.14637606772,8,NaN,NaN
664.529501784777,1,733.12612965718,2,1272.41881042709,3,1360.34072673476,4,1501.02701758284,5,1604.93934075651,6,1958.5752303793,7,2140.79251422464,8,NaN,NaN
612.675419904966,2,574.921806377923,1,1143.75092072093,3,1430.52211391855,5,1249.14276721759,4,1610.55988485978,6,1720.86538194725,7,NaN,NaN,1896.36095603656,8
732.286410727449,1,761.074089993009,2,1396.95973754413,3,1770.30073064039,5,1637.51076885226,4,1992.00473942978,6,2227.0283292407,7,NaN,NaN,2384.05937526625,8
631.610772262321,1,823.659406793198,2,1235.88046351869,3,1266.14102432557,4,1614.71033657344,6,1478.36434693962,5,2049.26956527199,8,1968.40791474248,7,NaN,NaN
676.258828771684,1,693.257868005156,2,1192.94033356011,4,1173.49371315788,3,1467.67778303948,6,1413.31930788283,5,NaN,NaN,1903.32061293615,7,NaN,NaN
801.832214142754,1,878.965013491774,2,1538.22954448609,3,1906.23388668405,5,1833.73217666202,4,2145.92358756649,6,2420.60435229684,7,2701.98252058907,8,NaN,NaN
692.211198491391,1,766.710968748991,2,1331.89975004119,3,1336.9914412978,4,1670.27385945198,6,1590.22869911788,5,2192.47879409018,7,2269.40266731339,8,NaN,NaN
656.767715855174,1,776.469638670996,2,1292.76500378221,3,1396.1342068661,4,1578.02119285733,5,1646.81901580095,6,2040.53554688356,7,2203.57924933678,8,NaN,NaN
717.444705972745,1,870.869034972887,2,1375.60467053945,3,1394.77605908162,4,1766.99860276448,6,1652.40209018475,5,2339.46560423913,8,2222.12666182069,7,NaN,NaN
804.770611267776,2,682.955767746536,1,1429.40015734777,3,1457.96721527079,4,1538.42305822535,5,1784.57020481983,6,2171.59120532036,7,NaN,NaN,2258.36267963035,8
609.779834518745,1,794.694641373922,2,1226.22111620774,3,1426.42490820288,4,1579.07248905855,5,1628.550478567,6,2054.65764657946,7,2094.5279025435,8,NaN,NaN
700.841665516446,1,759.442809350242,2,1336.71665275573,3,1427.07739082137,4,1606.88623132828,5,1706.03657030962,6,2174.89920367244,7,2290.46020859012,8,NaN,NaN
685.322503141721,1,854.925949159935,2,1349.44358592475,3,1703.17053898962,5,1684.31215066874,4,1892.51416769413,6,2129.03656086344,7,2351.78758717141,8,NaN,NaN
679.036242026817,1,809.156553168275,2,1319.96913899724,3,1624.54933149586,4,1637.53112533148,5,1825.88360227933,6,2108.90060452136,7,2288.02697998843,8,NaN,NaN
645.32274966975,1,742.190808416356,2,1253.78951040308,3,1555.88050536715,5,1533.81069236546,4,1751.31689881397,6,2057.99256523531,7,2201.78894435244,8,NaN,NaN
698.453886172869,1,772.633478580593,2,1335.28952498089,3,1661.76935613115,5,1585.62722027141,4,1861.99709823458,6,2065.14900689373,7,2328.62522164489,8,NaN,NaN
741.478391249274,2,689.344971649975,1,1313.45357296438,3,1395.21424537274,4,1488.91214951868,5,1660.9993889843,6,2031.95750809978,7,2176.0322105832,8,NaN,NaN
719.129459032597,1,771.676655301571,2,1350.66349744315,3,1453.48716683459,4,1597.73493701717,5,1709.79525253554,6,2096.14393003898,7,2263.28051394054,8,NaN,NaN
656.724031262154,1,827.849694998119,2,1237.25631733775,4,1098.94599802875,3,1630.43146051555,6,1357.12348062622,5,NaN,NaN,1860.17113226457,8,NaN,NaN
647.792125214753,1,835.491217588014,2,1329.87424177507,3,1649.81245785723,4,1705.98552333821,5,1863.10056024091,6,2268.03673028504,7,2375.75269450099,8,NaN,NaN
685.246517350191,1,903.966526653796,2,1378.10528616459,3,1447.92753778138,4,1801.43583966822,6,1691.06663717252,5,2312.75808008541,8,NaN,NaN,2265.74774900589,7
606.993951212611,1,890.481086379875,2,1313.42105455502,3,1685.40085561611,4,1754.75145829662,5,1865.03410996061,6,2276.6285551257,7,2332.71839244046,8,NaN,NaN
600.187722172344,1,723.607477861594,2,1157.18017776754,3,1275.80710144748,4,1493.72868567752,6,1442.82299232376,5,1898.31542404181,7,1935.7272462784,8,NaN,NaN
582.952712556995,1,765.390793647798,2,1235.52956395929,3,1764.07587299903,5,1595.74412951417,4,1929.99888591002,6,2202.22170953578,8,NaN,NaN,2075.18132329509,7
630.421507920008,1,754.498988397104,2,1216.13805787734,4,1164.61269165827,3,1558.0305731519,6,1433.43713344,5,NaN,NaN,1988.51718944593,7,NaN,NaN
736.300157994437,2,724.390862554902,1,1386.1156901442,3,1697.89606211545,5,1588.79694378946,4,1937.39111210841,6,2196.73085557919,7,NaN,NaN,2295.24825347843,8
765.920603522252,1,794.284592298465,2,1450.1276712807,3,1721.58148476678,5,1705.73623973002,4,1975.08718904568,6,2324.05561324929,7,NaN,NaN,2488.37504149596,8
686.833098811722,2,623.899720476936,1,1277.77298555297,3,1605.6814105658,5,1397.34719218301,4,1817.83384156017,6,1962.584588167,7,NaN,NaN,2020.78383725155,8
813.759308052611,1,872.751537323492,2,1521.3492359326,3,1658.71351184123,4,1830.36610678684,5,1952.26545642841,6,2456.18989335712,7,2567.44617421088,8,NaN,NaN
709.515093592657,1,729.991866825288,2,1323.63999336989,4,1151.72957606127,3,1557.54677375171,6,1487.46860496009,5,2066.8432366519,7,2168.2695302097,8,NaN,NaN
718.97428848566,1,875.178562573883,2,1409.0729810927,4,1357.6386223876,3,1815.28131141122,6,1661.23908253063,5,2469.05459512621,8,2325.66964499776,7,NaN,NaN
619.00445238506,1,809.850670352326,2,1268.53609906243,3,1794.42061520055,5,1627.0291173232,4,1953.60509021937,6,2073.68192029941,7,2347.81325707157,8,NaN,NaN
604.79581193635,1,724.044098021637,2,1212.34842066674,3,1598.47833972403,5,1505.72816340772,4,1778.75925880628,6,2018.76938422727,7,NaN,NaN,2139.04397509804,8
663.055050594483,1,848.983633777218,2,1326.39955588284,3,1476.4982641455,4,1744.11953058577,6,1670.4743492728,5,2292.491504648,8,2218.95100321452,7,NaN,NaN
656.819328413702,1,797.872538520902,2,1264.1731793169,3,1411.0844772683,4,1572.50044591145,5,1628.48905259453,6,1995.70662365587,7,2101.58608070753,8,NaN,NaN
657.230269124454,1,716.269155227845,2,1247.65815271092,3,1280.57570225576,4,1507.20963271588,5,1564.50182755826,6,2061.62751669689,7,2120.8238409313,8,NaN,NaN
635.188459266693,1,865.361009772416,2,1314.05067344701,3,1549.7965050177,4,1770.68470643719,6,1701.95077450749,5,2296.47395300077,8,2228.02167510329,7,NaN,NaN
695.203470767462,1,740.278016631308,2,1222.3989095519,4,1167.35909243409,3,1527.8517980128,6,1424.53541851949,5,NaN,NaN,1912.04417822676,8,NaN,NaN
675.183244952061,1,701.824771526776,2,1292.71130934095,3,1530.40816971248,5,1519.70380999526,4,1765.17618408938,6,2091.90879472826,7,NaN,NaN,2172.38371500002,8
632.779524744611,1,829.555738042793,2,1302.96293787104,3,1670.44554797167,4,1686.12882059685,5,1859.71287643011,6,2264.42158294967,7,2320.32037592852,8,NaN,NaN
637.534415565584,1,869.355874864371,2,1334.11909543212,3,1577.32385247541,4,1735.89283296343,5,1807.74927405726,6,2300.57911924039,7,2343.6450644786,8,NaN,NaN
679.078777353242,1,807.022815607354,2,1339.25879862365,3,1552.54547231894,4,1676.03245804868,5,1789.78477073258,6,2239.94040020268,7,2336.45034238775,8,NaN,NaN
619.074544750657,1,715.132240127863,2,1226.4724603691,3,1641.64429382551,5,1502.24986993639,4,1819.72806998947,6,2017.26968589131,7,NaN,NaN,2145.94913575496,8
748.785067809994,2,645.063663059203,1,1394.25784457739,3,1569.09321974753,5,1482.41656033482,4,1862.27223638162,6,2143.8613646373,8,NaN,NaN,2089.43282963605,7
547.500131084831,1,588.583504371825,2,1094.23481192617,3,1528.35777049828,5,1297.34072339571,4,1699.80202257432,6,1807.77068470096,8,NaN,NaN,1756.40566728922,7
757.472416136512,1,947.662282671278,2,1481.37782487691,3,1584.0326069709,4,1903.06140193417,6,1829.49307383394,5,2393.28697977957,7,2456.81462008782,8,NaN,NaN
